result_id,hilic_fraction_min,lipid_subclass,lipid_annotation,precursor_annotation,candidate_rank,match_score,total_score,ms2_abundance,variable_carbon_number,curve_unsaturation,normalized_rt_min,mean_ms2_rt_min,merged_ms2_spectrum_count,ms1_feature_id,ms2_scan_id
MR000757,0-5,Cer(d19:0/x:y)(2OH),Cer(d19:0/21:0)(2OH),Cer(d40:0)(2OH),1,0.5,50.0,1.0,21.0,0.0,9.111,14.177399999999665,3,F000665,scanId=846991; scanId=850654; scanId=854311
MR001043,0-5,Cer(d22:0/x:y)(2OH),Cer(d22:0/18:0)(2OH),Cer(d40:0)(2OH),1,0.67,67.0,1.0,18.0,0.0,9.111,14.145225,4,F000665,scanId=846991; scanId=850654; scanId=846795; scanId=850446
MR000046,0-5,Cer(d14:0/x:y)(2OH),Cer(d14:0/26:0)(2OH),Cer(d40:0)(2OH),2,0.5,45.0,0.96,26.0,0.0,9.111,14.177433333333,1,F000665,scanId=850654
MR000105,0-5,Cer(d15:0/x:y)(2OH),Cer(d15:0/25:0)(2OH),Cer(d40:0)(2OH),2,0.5,45.0,0.96,25.0,0.0,9.111,14.177433333333,1,F000665,scanId=850654
MR000851,0-5,Cer(d20:0/x:y)(2OH),Cer(d20:0/20:0)(2OH),Cer(d40:0)(2OH),2,0.5,45.0,0.96,20.0,0.0,9.111,14.145275,2,F000665,scanId=850654; scanId=846795
MR000986,0-5,Cer(d21:0/x:y)(2OH),Cer(d21:0/19:0)(2OH),Cer(d40:0)(2OH),2,0.5,45.0,0.96,19.0,0.0,9.111,14.177433333333,1,F000665,scanId=850654
MR001107,0-5,Cer(d23:0/x:y)(2OH),Cer(d23:0/17:0)(2OH),Cer(d40:0)(2OH),2,0.5,45.0,0.96,17.0,0.0,9.111,14.177433333333,1,F000665,scanId=850654
MR003188,0-5,GlcCer(m17:2/x:y),GlcCer(m17:2/22:0),GlcCer(m39:2),1,0.5,50.0,1.0,22.0,0.0,9.117,14.111155555555667,3,F000666,scanId=845267; scanId=849429; scanId=845336
MR003285,0-5,GlcCer(m18:2/x:y),GlcCer(m18:2/21:0),GlcCer(m39:2),1,0.67,67.0,1.0,21.0,0.0,9.117,14.10542083333325,4,F000666,scanId=841142; scanId=845267; scanId=853588; scanId=845336
MR003401,0-5,GlcCer(m20:1/x:y),GlcCer(m20:1/19:1),GlcCer(m39:2),2,0.5,45.0,0.31,19.0,1.0,9.117,14.0189,1,F000666,scanId=841142
MR003115,0-5,GlcCer(m16:2/x:y),GlcCer(m16:2/23:0),GlcCer(m39:2),3,0.5,40.0,0.29,23.0,0.0,9.117,14.08765,1,F000666,scanId=845267
MR003571,0-5,GlcCer(t18:0/x:y),GlcCer(t18:0/22:0),GlcCer(t40:0),1,0.7,70.0,1.0,22.0,0.0,9.117,14.15232777777772,18,F000667,scanId=841215; scanId=844873; scanId=849037; scanId=852695; scanId=859505; scanId=840723; scanId=844882; scanId=849005; scanId=852673; scanId=859454; scanId=844849; scanId=849001; scanId=852664; scanId=856320; scanId=841082; scanId=845235; scanId=848895; scanId=852550
MR6_0001338,0-5,CerP(d18:1/x:y)(2OH),CerP(d18:1/28:0)(2OH),CerP(d46:1)(2OH),2,0.44,39.6,0.51,28.0,0.0,9.117,14.166997222222165,6,F000667,scanId=849037; scanId=844882; scanId=859454; scanId=852664; scanId=845235; scanId=848895
MR6_0001341,0-5,GlcCer(t16:0/x:y),GlcCer(t16:0/24:0),GlcCer(t40:0),2,0.4,36.0,0.82,24.0,0.0,9.117,14.1462666666665,2,F000667,scanId=844873; scanId=852695
MR6_0001342,0-5,GlcCer(t17:0/x:y),GlcCer(t17:0/23:0),GlcCer(t40:0),2,0.4,36.0,0.36,23.0,0.0,9.117,14.210522222222002,3,F000667,scanId=852695; scanId=852673; scanId=852550
MR6_0001344,0-5,GlcCer(t19:0/x:y),GlcCer(t19:0/21:0),GlcCer(t40:0),2,0.4,36.0,0.89,21.0,0.0,9.117,14.2682,2,F000667,scanId=852695; scanId=859505
MR003736,0-5,GlcCer(t22:0/x:y),GlcCer(t22:0/18:0),GlcCer(t40:0),2,0.5,45.0,0.67,18.0,0.0,9.117000000000004,14.137008333333164,6,F000667,scanId=841215; scanId=844873; scanId=849037; scanId=852695; scanId=849001; scanId=852550
MR003760,0-5,GlcCer(t23:0/x:y),GlcCer(t23:0/17:0),GlcCer(t40:0),2,0.5,40.0,0.54,17.0,0.0,9.117,14.249111111111,3,F000667,scanId=852695; scanId=859505; scanId=852664
MR6_0001350,0-5,GlcCer(t27:0/x:y),GlcCer(t27:0/13:0),GlcCer(t40:0),2,0.4,36.0,0.87,13.0,0.0,9.117,14.080683333333,1,F000667,scanId=844849
MR6_0001337,0-5,CerP(d18:0/x:y)(2OH),CerP(d18:0/28:1)(2OH),CerP(d46:1)(2OH),3,0.44,35.2,0.26,28.0,1.0,9.117,14.3241,1,F000667,scanId=859454
MR6_0001339,0-5,GlcCer(t14:0/x:y),GlcCer(t14:0/26:0),GlcCer(t40:0),3,0.4,32.0,0.64,26.0,0.0,9.117,14.21145,1,F000667,scanId=852695
MR6_0001340,0-5,GlcCer(t15:0/x:y),GlcCer(t15:0/25:0),GlcCer(t40:0),3,0.4,32.0,0.64,25.0,0.0,9.117,14.21145,1,F000667,scanId=852695
MR6_0001345,0-5,GlcCer(t20:0/x:y),GlcCer(t20:0/20:0),GlcCer(t40:0),3,0.4,32.0,0.64,20.0,0.0,9.117,14.21145,1,F000667,scanId=852695
MR6_0001346,0-5,GlcCer(t21:0/x:y),GlcCer(t21:0/19:0),GlcCer(t40:0),3,0.4,32.0,0.64,19.0,0.0,9.117,14.21145,1,F000667,scanId=852695
MR6_0001349,0-5,GlcCer(t25:0/x:y),GlcCer(t25:0/15:0),GlcCer(t40:0),3,0.4,32.0,0.84,15.0,0.0,9.117,14.149883333333,1,F000667,scanId=849001
MR6_0001355,0-5,Cer(d18:1/x:y)(2OH),Cer(d18:1/22:0)(2OH),Cer(d40:1)(2OH),1,1.0,100.0,1.0,22.0,0.0,9.122,14.165326041666624,16,F000669,scanId=843364; scanId=847528; scanId=843373; scanId=847496; scanId=842028; scanId=846184; scanId=849839; scanId=853467; scanId=856627; scanId=859785; scanId=841897; scanId=846057; scanId=850185; scanId=853848; scanId=857002; scanId=860161
MR000220,0-5,Cer(d16:1/x:y)(2OH),Cer(d16:1/24:0)(2OH),Cer(d40:1)(2OH),2,0.67,60.3,0.37,24.0,0.0,9.122,14.227838888889002,3,F000669,scanId=850185; scanId=853848; scanId=857002
MR6_0001352,0-5,Cer(d17:0/x:y)(2OH),Cer(d17:0/23:1)(2OH),Cer(d40:1)(2OH),2,0.83,74.7,0.34,23.0,1.0,9.122,14.164174074074111,9,F000669,scanId=843373; scanId=847496; scanId=849839; scanId=853467; scanId=856627; scanId=859785; scanId=841897; scanId=846057; scanId=850185
MR6_0001354,0-5,Cer(d18:0/x:y)(2OH),Cer(d18:0/22:1)(2OH),Cer(d40:1)(2OH),2,1.0,90.0,0.42,22.0,1.0,9.122,14.047833333333,3,F000669,scanId=843364; scanId=843373; scanId=841897
MR6_0001356,0-5,Cer(d20:1/x:y)(2OH),Cer(d20:1/20:0)(2OH),Cer(d40:1)(2OH),2,1.0,80.0,0.75,20.0,0.0,9.122,14.0683,2,F000669,scanId=842028; scanId=846184
MR001073,0-5,Cer(d22:1/x:y)(2OH),Cer(d22:1/18:0)(2OH),Cer(d40:1)(2OH),2,1.0,80.0,0.46,18.0,0.0,9.122,14.165589393939364,11,F000669,scanId=843364; scanId=847528; scanId=847496; scanId=842028; scanId=846184; scanId=849839; scanId=853467; scanId=856627; scanId=859785; scanId=846057; scanId=857002
MR000397,0-5,Cer(d17:1/x:y)(2OH),Cer(d17:1/23:0)(2OH),Cer(d40:1)(2OH),3,0.67,53.6,0.36,23.0,0.0,9.122,14.230666666667,1,F000669,scanId=853848
MR001058,0-5,Cer(d22:0/x:y)(2OH),Cer(d22:0/18:1)(2OH),Cer(d40:1)(2OH),3,0.67,53.6,0.67,18.0,1.0,9.122,14.125333333333,1,F000669,scanId=847528
MR6_0001365,0-5,GlcCer(d17:0/x:y),GlcCer(d17:0/22:1),GlcCer(d39:1),1,0.38,38.0,1.0,22.0,1.0,9.128,14.154005555555669,3,F000670,scanId=845261; scanId=849413; scanId=853071
MR002655,0-5,GlcCer(d18:1/x:y),GlcCer(d18:1/21:0),GlcCer(d39:1),1,0.62,62.0,1.0,21.0,0.0,9.128,14.1138866666668,5,F000670,scanId=845261; scanId=853071; scanId=841466; scanId=845124; scanId=849284
MR6_0001370,0-5,GlcCer(d21:0/x:y),GlcCer(d21:0/18:1),GlcCer(d39:1),1,0.38,38.0,1.0,18.0,1.0,9.128,14.269683333333,1,F000670,scanId=856189
MR6_0001359,0-5,GlcCer(d14:0/x:y),GlcCer(d14:0/25:1),GlcCer(d39:1),2,0.38,34.2,0.72,25.0,1.0,9.128,14.217716666667,1,F000670,scanId=853071
MR6_0001360,0-5,GlcCer(d14:1/x:y),GlcCer(d14:1/25:0),GlcCer(d39:1),2,0.38,34.2,0.72,25.0,0.0,9.128,14.217716666667,1,F000670,scanId=853071
MR6_0001361,0-5,GlcCer(d15:0/x:y),GlcCer(d15:0/24:1),GlcCer(d39:1),2,0.38,34.2,0.72,24.0,1.0,9.128,14.217716666667,1,F000670,scanId=853071
MR6_0001362,0-5,GlcCer(d15:1/x:y),GlcCer(d15:1/24:0),GlcCer(d39:1),2,0.38,34.2,0.72,24.0,0.0,9.128,14.217716666667,1,F000670,scanId=853071
MR6_0001363,0-5,GlcCer(d16:0/x:y),GlcCer(d16:0/23:1),GlcCer(d39:1),2,0.38,34.2,0.72,23.0,1.0,9.128,14.217716666667,1,F000670,scanId=853071
MR6_0001364,0-5,GlcCer(d16:1/x:y),GlcCer(d16:1/23:0),GlcCer(d39:1),2,0.38,34.2,0.72,23.0,0.0,9.128,14.217716666667,1,F000670,scanId=853071
MR6_0001366,0-5,GlcCer(d17:1/x:y),GlcCer(d17:1/22:0),GlcCer(d39:1),2,0.38,34.2,0.72,22.0,0.0,9.128,14.1861583333335,2,F000670,scanId=853071; scanId=849284
MR6_0001367,0-5,GlcCer(d18:0/x:y),GlcCer(d18:0/21:1),GlcCer(d39:1),2,0.38,34.2,0.72,21.0,1.0,9.128,14.1210083333335,2,F000670,scanId=853071; scanId=841466
MR002782,0-5,GlcCer(d19:1/x:y),GlcCer(d19:1/20:0),GlcCer(d39:1),2,0.5,45.0,0.38,20.0,0.0,9.128,14.08755,1,F000670,scanId=845261
MR003599,0-5,GlcCer(t18:0/x:y)(OH),GlcCer(t18:0/10:1)(OH),GlcCer(t28:1)(OH)(OH),1,0.6,60.0,1.0,10.0,1.0,9.145,14.243203703703776,9,F000672,scanId=846693; scanId=850317; scanId=853973; scanId=857602; scanId=860726; scanId=850425; scanId=854079; scanId=857230; scanId=860357
MR6_0001371,0-5,GlcCer(t16:0/x:y)(OH),GlcCer(t16:0/12:1)(OH),GlcCer(t28:1)(OH)(OH),2,0.4,36.0,0.24,12.0,1.0,9.145,14.111416666667,1,F000672,scanId=846693
MR6_0001384,0-5,LacCer(m17:2/x:y),LacCer(m17:2/25:1),LacCer(m42:3),1,0.38,38.0,1.0,25.0,1.0,9.156,14.351966666667,1,F000673,scanId=861126
MR004123,0-5,LacCer(m18:2/x:y),LacCer(m18:2/24:1),LacCer(m42:3),1,0.62,62.0,1.0,24.0,1.0,9.156000000000002,14.1823800000001,10,F000673,scanId=843838; scanId=847494; scanId=851157; scanId=854814; scanId=857968; scanId=843642; scanId=847298; scanId=850949; scanId=854612; scanId=857736
MR004126,0-5,LacCer(m18:3/x:y),LacCer(m18:3/24:0),LacCer(m42:3),1,0.5,50.0,1.0,24.0,0.0,9.156,14.27124166666675,4,F000673,scanId=854814; scanId=857968; scanId=854612; scanId=857736
MR004095,0-5,LacCer(m17:1/x:y),LacCer(m17:1/25:2),LacCer(m42:3),2,0.5,45.0,0.65,25.0,2.0,9.156,14.140800000000144,7,F000673,scanId=843838; scanId=847494; scanId=851157; scanId=854814; scanId=843642; scanId=847298; scanId=850949
MR6_0001373,0-5,LacCer(m14:0/x:y),LacCer(m14:0/28:3),LacCer(m42:3),3,0.38,30.4,0.38,28.0,3.0,9.156,14.123191666667,2,F000673,scanId=851157; scanId=843642
MR6_0001374,0-5,LacCer(m14:1/x:y),LacCer(m14:1/28:2),LacCer(m42:3),3,0.38,30.4,0.38,28.0,2.0,9.156,14.123191666667,2,F000673,scanId=851157; scanId=843642
MR6_0001375,0-5,LacCer(m14:2/x:y),LacCer(m14:2/28:1),LacCer(m42:3),3,0.38,30.4,0.38,28.0,1.0,9.156,14.103405555555668,3,F000673,scanId=843838; scanId=851157; scanId=843642
MR6_0001376,0-5,LacCer(m14:3/x:y),LacCer(m14:3/28:0),LacCer(m42:3),3,0.38,30.4,0.38,28.0,0.0,9.156,14.123191666667,2,F000673,scanId=851157; scanId=843642
MR6_0001377,0-5,LacCer(m15:0/x:y),LacCer(m15:0/27:3),LacCer(m42:3),3,0.38,30.4,0.38,27.0,3.0,9.156,14.123191666667,2,F000673,scanId=851157; scanId=843642
MR6_0001378,0-5,LacCer(m15:1/x:y),LacCer(m15:1/27:2),LacCer(m42:3),3,0.38,30.4,0.38,27.0,2.0,9.156,14.123191666667,2,F000673,scanId=851157; scanId=843642
MR6_0001379,0-5,LacCer(m15:2/x:y),LacCer(m15:2/27:1),LacCer(m42:3),3,0.38,30.4,0.38,27.0,1.0,9.156,14.1840833333335,2,F000673,scanId=851157; scanId=850949
MR6_0001380,0-5,LacCer(m15:3/x:y),LacCer(m15:3/27:0),LacCer(m42:3),3,0.38,30.4,0.38,27.0,0.0,9.156,14.185816666667,1,F000673,scanId=851157
MR6_0001381,0-5,LacCer(m16:0/x:y),LacCer(m16:0/26:3),LacCer(m42:3),3,0.38,30.4,0.14,26.0,3.0,9.156,14.060566666667,1,F000673,scanId=843642
MR6_0001382,0-5,LacCer(m16:1/x:y),LacCer(m16:1/26:2),LacCer(m42:3),3,0.38,30.4,0.14,26.0,2.0,9.156,14.060566666667,1,F000673,scanId=843642
MR004108,0-5,LacCer(m18:1/x:y),LacCer(m18:1/24:2),LacCer(m42:3),3,0.5,40.0,0.1,24.0,2.0,9.156,14.2084833333335,2,F000673,scanId=847298; scanId=857736
MR004131,0-5,LacCer(m19:0/x:y),LacCer(m19:0/23:3),LacCer(m42:3),3,0.5,40.0,0.51,23.0,3.0,9.156,14.124766666667,1,F000673,scanId=847494
MR6_0001389,0-5,LacCer(m20:2/x:y),LacCer(m20:2/22:1),LacCer(m42:3),3,0.38,30.4,0.12,22.0,1.0,9.156,14.2434,1,F000673,scanId=854612
MR6_0001390,0-5,LacCer(m24:2/x:y),LacCer(m24:2/18:1),LacCer(m42:3),3,0.38,30.4,0.81,18.0,1.0,9.156,14.299333333333,1,F000673,scanId=857968
MR000460,0-5,Cer(d18:0/x:y),Cer(d18:0/22:1),Cer(d40:1),1,1.0,100.0,1.0,22.0,1.0,9.167,14.199488095237855,7,F000675,scanId=845770; scanId=849931; scanId=857747; scanId=860407; scanId=845839; scanId=849997; scanId=854150
MR000555,0-5,Cer(d18:1/x:y),Cer(d18:1/22:0),Cer(d40:1),1,1.0,100.0,1.0,22.0,0.0,9.167,14.25092083333325,8,F000675,scanId=854090; scanId=857747; scanId=860407; scanId=845839; scanId=849997; scanId=854150; scanId=857813; scanId=860463
MR000158,0-5,Cer(d16:0/x:y),Cer(d16:0/24:1),Cer(d40:1),2,0.67,46.90000000000001,0.21,24.0,1.0,9.167,14.29675,1,F000675,scanId=857813
MR000256,0-5,Cer(d17:0/x:y),Cer(d17:0/23:1),Cer(d40:1),2,0.67,60.3,0.53,23.0,1.0,9.167,14.2757,3,F000675,scanId=854090; scanId=857747; scanId=857813
MR000356,0-5,Cer(d17:1/x:y),Cer(d17:1/23:0),Cer(d40:1),2,0.83,66.39999999999999,0.58,23.0,0.0,9.167,14.200777777777668,3,F000675,scanId=845770; scanId=849931; scanId=860463
MR000840,0-5,Cer(d20:0/x:y),Cer(d20:0/20:1),Cer(d40:1),2,0.5,45.0,0.29,20.0,1.0,9.167,14.340916666667,1,F000675,scanId=860463
MR6_0001392,0-5,Cer(d16:1/x:y),Cer(d16:1/24:0),Cer(d40:1),3,0.67,53.6,0.47,24.0,0.0,9.167,14.339983333333,1,F000675,scanId=860407
MR000871,0-5,Cer(d20:1/x:y),Cer(d20:1/20:0),Cer(d40:1),3,0.67,53.6,0.42,20.0,0.0,9.167,14.097183333333,1,F000675,scanId=845839
MR001062,0-5,Cer(d22:1/x:y),Cer(d22:1/18:0),Cer(d40:1),3,0.83,58.09999999999999,0.45,18.0,0.0,9.167,14.1796599999998,5,F000675,scanId=845770; scanId=849931; scanId=854090; scanId=849997; scanId=854150
MR000629,0-5,Cer(d18:1/x:y),Cer(d18:1/21:3),Cer(d39:4),1,0.67,67.0,1.0,21.0,3.0,9.172,14.1253375,4,F000677,scanId=846686; scanId=850341; scanId=842399; scanId=850687
MR000704,0-5,Cer(d18:2/x:y),Cer(d18:2/21:2),Cer(d39:4),1,0.5,50.0,1.0,21.0,2.0,9.172,14.1417583333335,2,F000677,scanId=846686; scanId=850341
MR001070,0-5,Cer(d22:1/x:y),Cer(d22:1/17:3),Cer(d39:4),3,0.5,40.0,0.26,17.0,3.0,9.172,14.1113,1,F000677,scanId=846686
MR002615,0-5,GlcCer(d18:0/x:y),GlcCer(d18:0/22:1),GlcCer(d40:1),1,0.88,88.0,1.0,22.0,1.0,9.178,14.184653703703669,9,F000678,scanId=843911; scanId=848068; scanId=851725; scanId=858510; scanId=861165; scanId=843239; scanId=847397; scanId=851056; scanId=854714
MR002656,0-5,GlcCer(d18:1/x:y),GlcCer(d18:1/22:0),GlcCer(d40:1),1,0.88,88.0,1.0,22.0,0.0,9.178,14.248762500000002,8,F000678,scanId=843911; scanId=851725; scanId=858510; scanId=861165; scanId=851056; scanId=854714; scanId=857867; scanId=860522
MR002519,0-5,GlcCer(d17:0/x:y),GlcCer(d17:0/23:1),GlcCer(d40:1),2,0.62,55.8,0.39,23.0,1.0,9.178,14.294883333333331,3,F000678,scanId=854714; scanId=857867; scanId=860522
MR002925,0-5,GlcCer(d22:1/x:y),GlcCer(d22:1/18:0),GlcCer(d40:1),2,0.62,55.8,0.85,18.0,0.0,9.178,14.168240476190428,7,F000678,scanId=843911; scanId=848068; scanId=851725; scanId=858510; scanId=843239; scanId=847397; scanId=857867
MR002375,0-5,GlcCer(d15:1/x:y),GlcCer(d15:1/25:0),GlcCer(d40:1),3,0.5,40.0,0.52,25.0,0.0,9.178,14.05385,1,F000678,scanId=843239
MR002921,0-5,GlcCer(d22:0/x:y),GlcCer(d22:0/18:1),GlcCer(d40:1),3,0.75,67.5,0.66,18.0,1.0,9.178,14.292883333333334,3,F000678,scanId=861165; scanId=851056; scanId=860522
MR002982,0-5,GlcCer(d24:1/x:y),GlcCer(d24:1/16:0),GlcCer(d40:1),3,0.62,49.6,0.84,16.0,0.0,9.178,14.1287416666665,2,F000678,scanId=848068; scanId=847397
MR6_0001410,0-5,Cer(t18:0/x:y)(dOH),Cer(t18:0/14:3)(dOH),Cer(t32:3)(dOH),1,0.38,38.0,1.0,14.0,3.0,9.184,14.2495,1,F000680,scanId=854978
MR6_0001411,0-5,Cer(t18:1/x:y)(dOH),Cer(t18:1/14:2)(dOH),Cer(t32:3)(dOH),2,0.38,34.2,0.71,14.0,2.0,9.184,14.2495,1,F000680,scanId=854978
MR001337,0-5,Cer(m16:2/x:y),Cer(m16:2/21:0),Cer(m37:2),1,0.5,50.0,1.0,21.0,0.0,9.206,14.332141666667,2,F000682,scanId=858471; scanId=861402
MR001646,0-5,Cer(m18:2/x:y),Cer(m18:2/19:0),Cer(m37:2),1,1.0,100.0,1.0,19.0,0.0,9.206,14.236311111111,9,F000682,scanId=847997; scanId=851660; scanId=855317; scanId=858471; scanId=861629; scanId=847801; scanId=851452; scanId=855115; scanId=858238
MR001820,0-5,Cer(m19:1/x:y),Cer(m19:1/18:1),Cer(m37:2),1,0.5,50.0,1.0,18.0,1.0,9.206,14.4025,2,F000682,scanId=864287; scanId=864029
MR001481,0-5,Cer(m17:2/x:y),Cer(m17:2/20:0),Cer(m37:2),2,0.75,52.5,0.2,20.0,0.0,9.206,14.2534666666665,2,F000682,scanId=855317; scanId=855115
MR001585,0-5,Cer(m18:1/x:y),Cer(m18:1/19:1),Cer(m37:2),2,0.5,45.0,0.77,19.0,1.0,9.206,14.3520916666665,2,F000682,scanId=858238; scanId=864029
MR001840,0-5,Cer(m19:2/x:y),Cer(m19:2/18:0),Cer(m37:2),2,1.0,80.0,0.14,18.0,0.0,9.206,14.2571449999999,10,F000682,scanId=847997; scanId=851660; scanId=855317; scanId=858471; scanId=864287; scanId=847801; scanId=851452; scanId=855115; scanId=858238; scanId=864029
MR001905,0-5,Cer(m20:2/x:y),Cer(m20:2/17:0),Cer(m37:2),2,0.75,67.5,0.34,17.0,0.0,9.206,14.180623333333198,5,F000682,scanId=847997; scanId=851660; scanId=855317; scanId=847801; scanId=851452
MR001979,0-5,Cer(m21:0/x:y),Cer(m21:0/16:2),Cer(m37:2),2,0.5,45.0,0.03,16.0,2.0,9.206,14.36035,1,F000682,scanId=861629
MR000589,0-5,Cer(d18:1/x:y),Cer(d18:1/23:1),Cer(d41:2),1,0.83,83.0,1.0,23.0,1.0,9.221999999999998,14.249548484848455,11,F000684,scanId=846272; scanId=850434; scanId=854592; scanId=858250; scanId=860909; scanId=863560; scanId=846341; scanId=850499; scanId=854653; scanId=858315; scanId=860965
MR000672,0-5,Cer(d18:2/x:y),Cer(d18:2/23:0),Cer(d41:2),1,0.67,67.0,1.0,23.0,0.0,9.222,14.296441666666624,8,F000684,scanId=846272; scanId=858250; scanId=860909; scanId=863560; scanId=850499; scanId=858315; scanId=860965; scanId=863586
MR000374,0-5,Cer(d17:1/x:y),Cer(d17:1/24:1),Cer(d41:2),2,0.83,66.39999999999999,0.21,24.0,1.0,9.222,14.24150833333325,4,F000684,scanId=854592; scanId=858250; scanId=850499; scanId=854653
MR000485,0-5,Cer(d18:0/x:y),Cer(d18:0/23:2),Cer(d41:2),2,0.67,46.90000000000001,0.11,23.0,2.0,9.222,14.173766666667,1,F000684,scanId=850434
MR000284,0-5,Cer(d17:0/x:y),Cer(d17:0/24:2),Cer(d41:2),3,0.67,60.3,0.29,24.0,2.0,9.222,14.208416666667,2,F000684,scanId=850434; scanId=854592
MR000895,0-5,Cer(d20:1/x:y),Cer(d20:1/21:1),Cer(d41:2),3,0.5,40.0,0.12,21.0,1.0,9.222,14.34835,1,F000684,scanId=860909
MR000934,0-5,Cer(d20:2/x:y),Cer(d20:2/21:0),Cer(d41:2),3,0.5,40.0,0.01,21.0,0.0,9.222,14.244083333333,1,F000684,scanId=854653
MR001067,0-5,Cer(d22:1/x:y),Cer(d22:1/19:1),Cer(d41:2),3,0.5,40.0,0.36,19.0,1.0,9.222,14.1044,1,F000684,scanId=846272
MR002711,0-5,GlcCer(d18:1/x:y),GlcCer(d18:1/25:4),GlcCer(d43:5),1,0.75,75.0,1.0,25.0,4.0,9.221999999999998,14.2836800000001,10,F000685,scanId=850043; scanId=853701; scanId=857358; scanId=860511; scanId=863632; scanId=850012; scanId=853679; scanId=857306; scanId=860460; scanId=863586
MR002756,0-5,GlcCer(d18:2/x:y),GlcCer(d18:2/25:3),GlcCer(d43:5),1,0.75,75.0,1.0,25.0,3.0,9.222,14.277231481481556,9,F000685,scanId=850043; scanId=853701; scanId=857358; scanId=863632; scanId=850012; scanId=853679; scanId=857306; scanId=860460; scanId=863586
MR003060,0-5,GlcCer(d27:4/x:y),GlcCer(d27:4/16:1),GlcCer(d43:5),2,0.5,45.0,0.5,16.0,1.0,9.222,14.341716666667,1,F000685,scanId=860511
MR002220,0-5,DHCerP(d18:2/x:y),DHCerP(d18:2/31:4),DHCerP(d49:6),3,0.67,53.6,0.75,31.0,4.0,9.222,14.28663750000025,4,F000685,scanId=853701; scanId=857358; scanId=857306; scanId=860460
MR002809,0-5,GlcCer(d19:2/x:y),GlcCer(d19:2/24:3),GlcCer(d43:5),3,0.75,52.5,0.51,24.0,3.0,9.222,14.245433333333333,3,F000685,scanId=860511; scanId=850012; scanId=853679
MR002853,0-5,GlcCer(d20:1/x:y),GlcCer(d20:1/23:4),GlcCer(d43:5),3,0.62,49.6,0.58,23.0,4.0,9.222,14.392966666667,1,F000685,scanId=863586
MR002877,0-5,GlcCer(d20:2/x:y),GlcCer(d20:2/23:3),GlcCer(d43:5),3,0.5,40.0,0.57,23.0,3.0,9.222,14.16725,1,F000685,scanId=850043
MR6_0001434,0-5,GlcCer(d25:2/x:y),GlcCer(d25:2/18:3),GlcCer(d43:5),3,0.38,30.4,0.37,18.0,3.0,9.222,14.393733333333,1,F000685,scanId=863632
MR000648,0-5,Cer(d18:1/x:y)(2OH),Cer(d18:1/24:0)(2OH),Cer(d42:1)(2OH),1,1.0,100.0,1.0,24.0,0.0,9.227999999999998,14.30631527777775,12,F000686,scanId=850007; scanId=853670; scanId=857327; scanId=860488; scanId=863140; scanId=866286; scanId=849901; scanId=853556; scanId=857214; scanId=860342; scanId=863030; scanId=865682
MR000344,0-5,Cer(d17:0/x:y)(2OH),Cer(d17:0/25:1)(2OH),Cer(d42:1)(2OH),2,0.83,74.7,0.61,25.0,1.0,9.228,14.303314814814778,9,F000686,scanId=853670; scanId=857327; scanId=863140; scanId=849901; scanId=853556; scanId=857214; scanId=860342; scanId=863030; scanId=865682
MR000541,0-5,Cer(d18:0/x:y)(2OH),Cer(d18:0/24:1)(2OH),Cer(d42:1)(2OH),2,0.5,45.0,0.25,24.0,1.0,9.228,14.266839999999998,5,F000686,scanId=850007; scanId=866286; scanId=849901; scanId=853556; scanId=860342
MR000921,0-5,Cer(d20:1/x:y)(2OH),Cer(d20:1/22:0)(2OH),Cer(d42:1)(2OH),2,0.5,45.0,0.49,22.0,0.0,9.228,14.437966666667,1,F000686,scanId=866286
MR001188,0-5,Cer(d24:1/x:y)(2OH),Cer(d24:1/18:0)(2OH),Cer(d42:1)(2OH),2,0.67,60.3,0.61,18.0,0.0,9.228,14.266675,4,F000686,scanId=850007; scanId=853670; scanId=857327; scanId=863030
MR000128,0-5,Cer(d15:1/x:y)(2OH),Cer(d15:1/27:0)(2OH),Cer(d42:1)(2OH),3,0.67,53.6,0.48,27.0,0.0,9.228,14.286766666667,1,F000686,scanId=857214
MR001168,0-5,Cer(d24:0/x:y)(2OH),Cer(d24:0/18:1)(2OH),Cer(d42:1)(2OH),3,0.67,53.6,0.47,18.0,1.0,9.228,14.385533333333,1,F000686,scanId=863140
MR003312,0-5,GlcCer(m18:2/x:y),GlcCer(m18:2/23:1),GlcCer(m41:3),1,1.0,100.0,1.0,23.0,1.0,9.227999999999998,14.28914761904764,14,F000687,scanId=847189; scanId=850844; scanId=854472; scanId=857632; scanId=860790; scanId=863443; scanId=866600; scanId=847062; scanId=851190; scanId=854853; scanId=858007; scanId=861166; scanId=863316; scanId=866432
MR003348,0-5,GlcCer(m18:3/x:y),GlcCer(m18:3/23:0),GlcCer(m41:3),1,1.0,100.0,1.0,23.0,0.0,9.227999999999998,14.319261666666602,10,F000687,scanId=847189; scanId=857632; scanId=860790; scanId=863443; scanId=866600; scanId=847062; scanId=858007; scanId=861166; scanId=863316; scanId=866432
MR003170,0-5,GlcCer(m17:1/x:y),GlcCer(m17:1/24:2),GlcCer(m41:3),2,0.83,74.7,0.26,24.0,2.0,9.228,14.229836666666802,5,F000687,scanId=850844; scanId=854472; scanId=857632; scanId=851190; scanId=854853
